Index,Tipo,Género literário,Título,Século de publicação,Passo do texto,Nome do Sujeito,Posição,Número,Sexo do Sujeito,Natureza,Dimensão,Anatomia,Órgãos,Qualificativo do Sujeito,Ação,Causas das ações,Causa específica,Quando,Onde,Latitude,Longitude,Cronologia,Como,Intenção,Nome do Com-Quem,Sexo do Com-Quem,Qualificativo do Com-Quem,Nome do Sobre-Quem,Sexo do Sobre-Quem,Qualificativo do Sobre-Quem,Objeto,Valor,Tipo de sobrenatural,PP.,Observações
381,Textual,Crónicas e historiografia,IV.ª Crónica Breve,XV,e ell disse Deus agisse que seia assim,"D. Afonso Henriques, rei de Portugal",Passivo,Singular,Masculino,Humana,Corpo,Cabeça,Boca,Não aplicável,Dizer,Políticas,Rogo,Não aplicável,Guimarães,41.4446° N,8.2962° W,XII,Não aplicável,Profano,Soeiro Mendes,Masculino,Não aplicável,Deus,Masculino,Não aplicável,Não aplicável,Literal,Não aplicável,141,
382,Textual,Crónicas e historiografia,IV.ª Crónica Breve,XV,Deus agisse que seia assim,Deus,Ativo,Singular,Masculino,Sobrenatural,Transcendental,Corpo,Corpo,Não aplicável,Ação de Deus,Políticas,Vontade divina,Não aplicável,Guimarães,41.4446° N,8.2962° W,XII,Não aplicável,Sagrado,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,141,
383,Textual,Crónicas e historiografia,IV.ª Crónica Breve,XV,E Ssoeiro Meendez lhe disse,D. Soeiro Mendes,Ativo,Singular,Masculino,Humana,Corpo,Cabeça,Boca,Não aplicável,Dizer,Políticas,Confiança,Não aplicável,Guimarães,41.4446° N,8.2962° W,XII,Não aplicável,Profano,Afonso Henriques,Masculino,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,141,
384,Textual,Crónicas e historiografia,IV.ª Crónica Breve,XV,vos verees que asi seera,"D. Afonso Henriques, rei de Portugal",Passivo,Singular,Masculino,Humana,Corpo,Cabeça,Olhos,Não aplicável,Compreender,Políticas,Vitória,Não aplicável,Guimarães,41.4446° N,8.2962° W,XII,Não aplicável,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,141,
385,Textual,Crónicas e historiografia,IV.ª Crónica Breve,XV,E tornousse entonçes com ell <a Bragaa> a batalha,D. Soeiro Mendes,Ativo,Singular,Masculino,Humana,Corpo,Membros,Pernas,Não aplicável,Retornar,Políticas,Revolta,Não aplicável,Guimarães,41.4446° N,8.2962° W,XII,Com Afonso Henriques,Profano,Não aplicável,Não aplicável,Não aplicável,Afonso Henriques,Masculino,Não aplicável,Não aplicável,Literal,Não aplicável,141,
386,Textual,Crónicas e historiografia,IV.ª Crónica Breve,XV,E uençeoa,"D. Afonso Henriques, rei de Portugal",Ativo,Singular,Masculino,Humana,Corpo,Corpo,Corpo (integral),Não aplicável,Vencer,Políticas,Vitória,Não aplicável,Guimarães,41.4446° N,8.2962° W,XII,Não aplicável,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,141,
387,Textual,Crónicas e historiografia,IV.ª Crónica Breve,XV,E prendeo seu padrasto. E sua madre,"D. Afonso Henriques, rei de Portugal",Ativo,Singular,Masculino,Humana,Corpo,Corpo,Corpo (integral),Não aplicável,Aprisionar,Políticas,Revolta,Não aplicável,Guimarães,41.4446° N,8.2962° W,XII,Não aplicável,Profano,Fernando de Trastamara; Teresa,Ambos,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,141,
388,Textual,Crónicas e historiografia,IV.ª Crónica Breve,XV,E o conde cuidou aa sseer morto,"D. Fernando Peres de Trava, conde de Trastamara",Ativo,Singular,Masculino,Humana,Corpo,Cabeça,Cérebro,Conde,Temer morrer,Sociais,Derrota,Depois de preso,Guimarães,41.4446° N,8.2962° W,XII,Não aplicável,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,141,
389,Textual,Crónicas e historiografia,IV.ª Crónica Breve,XV,E fez lhe preito e menaJem que nunca entrasse em Purtugal,"D. Fernando Peres de Trava, conde de Trastamara",Ativo,Singular,Masculino,Humana,Corpo,Cabeça,Boca,Conde,Jurar,Políticas,Revolta,Depois de preso,Não aplicável,,,XII,Não aplicável,Profano,Afonso Henriques,Masculino,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,141,
390,Textual,Crónicas e historiografia,IV.ª Crónica Breve,XV,nunca entrasse em Purtugal,"D. Fernando Peres de Trava, conde de Trastamara",Ativo,Singular,Masculino,Humana,Corpo,Membros,Pernas,Conde,Invadir,Políticas,Exílio,Nunca,Portugal,39.6945° N,8.1325° W,XII,Não aplicável,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,141,
391,Textual,Crónicas e historiografia,IV.ª Crónica Breve,XV,E disi foisse pera terra dultra mar,"D. Fernando Peres de Trava, conde de Trastamara",Ativo,Singular,Masculino,Humana,Corpo,Corpo,Corpo (integral),Conde,Ir,Políticas,Exílio,Não aplicável,Guimarães,41.4446° N,8.2962° W,XII,Não aplicável,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,141,
392,Textual,Crónicas e historiografia,IV.ª Crónica Breve,XV,E Affomso Anrriquez emtom emtom meteo ssa madre em feros,"D. Afonso Henriques, rei de Portugal",Ativo,Singular,Masculino,Humana,Corpo,Membros,Mãos,Não aplicável,Aprisionar,Políticas,Encarceramento,Então,Lanhoso,41.5769° N,8.2689° W,XII,Não aplicável,Profano,Teresa,Feminino,Mãe,Não aplicável,Não aplicável,Não aplicável,Ferros,Literal,Não aplicável,141,
393,Textual,Crónicas e historiografia,IV.ª Crónica Breve,XV,Ella quando vio que aasi prendja a madre,D. Teresa de Leão,Ativo,Singular,Feminino,Humana,Corpo,Cabeça,Olhos,Não aplicável,Compreender,Políticas,Encarceramento,Ao ser presa,Lanhoso,41.5769° N,8.2689° W,XII,Não aplicável,Profano,Não aplicável,Não aplicável,Não aplicável,Afonso Henriques,Masculino,Não aplicável,Não aplicável,Literal,Não aplicável,141,
394,Textual,Crónicas e historiografia,IV.ª Crónica Breve,XV,disse Afomso Anrriquiz meu filho prendestes me,D. Teresa de Leão,Ativo,Singular,Feminino,Humana,Corpo,Cabeça,Boca,Presa,Dizer,Políticas,Encarceramento,Ao ser presa,Lanhoso,41.5769° N,8.2689° W,XII,Não aplicável,Profano,Afonso Henriques,Masculino,Filho de Teresa,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,141,
395,Textual,Crónicas e historiografia,IV.ª Crónica Breve,XV,… prendestes me,"D. Afonso Henriques, rei de Portugal",Ativo,Singular,Masculino,Humana,Corpo,Corpo,Corpo (integral),Filho de Teresa,Aprisionar,Políticas,Revolta,Não aplicável,Lanhoso,41.5769° N,8.2689° W,XII,Acorrentando,Profano,Teresa,Feminino,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,141,
396,Textual,Crónicas e historiografia,IV.ª Crónica Breve,XV,E metestes me em feros,"D. Afonso Henriques, rei de Portugal",Ativo,Singular,Masculino,Humana,Corpo,Membros,Mãos,Filho de Teresa,Aprisionar,Políticas,Encarceramento,Não aplicável,Lanhoso,41.5769° N,8.2689° W,XII,Não aplicável,Profano,Teresa,Feminino,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Ferros,Literal,Não aplicável,141,
397,Textual,Crónicas e historiografia,IV.ª Crónica Breve,XV,E deserdastes me da terra que me leixou meu padre,"D. Afonso Henriques, rei de Portugal",Ativo,Singular,Masculino,Humana,Corpo,Corpo,Corpo (integral),Filho de Teresa,Deserdar,Políticas,Revolta,Não aplicável,Lanhoso,41.5769° N,8.2689° W,XII,Forçosamente,Profano,Teresa,Feminino,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,141,
398,Textual,Crónicas e historiografia,IV.ª Crónica Breve,XV,terra que me leixou meu padre,"D. Afonso VI, imperador de Leão e Castela",Ativo,Singular,Masculino,Humana,Corpo,Corpo,Corpo (integral),Pai de Teresa,Legar,Políticas,Sucessão,Não aplicável,Lanhoso,41.5769° N,8.2689° W,XII,Não aplicável,Profano,Teresa,Feminino,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,141,
399,Textual,Crónicas e historiografia,IV.ª Crónica Breve,XV,E quitastes me dou marido,"D. Afonso Henriques, rei de Portugal",Passivo,Singular,Masculino,Humana,Corpo,Corpo,Corpo (integral),Filho de Teresa,Divorciar,Políticas,Revolta,Não aplicável,Lanhoso,41.5769° N,8.2689° W,XII,Não aplicável,Profano,Teresa,Feminino,Não aplicável,Fernando de Trastamara,Masculino,Marido de Teresa,Não aplicável,Literal,Não aplicável,141,
400,Textual,Crónicas e historiografia,IV.ª Crónica Breve,XV,rrogo a Deus que presso sejades asi como eu soo E porque me metestes nos meus pees feras quebrantadas sejam as tas pernas com feros,D. Teresa de Leão,Ativo,Singular,Feminino,Humana,Corpo,Cabeça,Boca,Não aplicável,Rogar,Políticas,Vingança,Não aplicável,Lanhoso,41.5769° N,8.2689° W,XII,Não aplicável,Profano,Deus,Masculino,Não aplicável,Afonso Henriques,Masculino,Filho de Teresa,Não aplicável,Literal,Maravilhoso,141,
401,Textual,Crónicas e historiografia,IV.ª Crónica Breve,XV,… presso sejades…,"D. Afonso Henriques, rei de Portugal",Passivo,Singular,Masculino,Humana,Corpo,Corpo,Corpo (integral),Não aplicável,Aprisionar,Políticas,Vingança,Futuro,Lanhoso,41.5769° N,8.2689° W,XII,Não aplicável,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,141,
402,Textual,Crónicas e historiografia,IV.ª Crónica Breve,XV,… me metestes nos meus pees feras…,"D. Afonso Henriques, rei de Portugal",Passivo,Singular,Masculino,Humana,Corpo,Membros,Pés,Não aplicável,Aprisionar,Políticas,Encarceramento,Quando a prendeu,Lanhoso,41.5769° N,8.2689° W,XII,Não aplicável,Profano,Teresa,Feminino,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Ferros,Literal,Não aplicável,141,
403,Textual,Crónicas e historiografia,IV.ª Crónica Breve,XV,… quebrantadas sejam as tas pernas com feros,"D. Afonso Henriques, rei de Portugal",Passivo,Singular,Masculino,Humana,Corpo,Membros,Pernas,Não aplicável,Aprisionar,Políticas,Vingança,Futuro,Lanhoso,41.5769° N,8.2689° W,XII,Com ferros,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Ferros,Literal,Maravilhoso,141,
404,Textual,Crónicas e historiografia,IV.ª Crónica Breve,XV,E mande Deus que sse conpra esto,Deus,Ativo,Singular,Masculino,Sobrenatural,Transcendental,Cabeça,Boca,Não aplicável,Cumprir,Políticas,Vontade divina,Não aplicável,Lanhoso,41.5769° N,8.2689° W,XII,Não aplicável,Sagrado,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,141,
405,Textual,Crónicas e historiografia,IV.ª Crónica Breve,XV,E ella emviousse logo querelar ao emperador de Castela que Era seu sobrinho que lhe acorresse,D. Teresa de Leão,Ativo,Singular,Feminino,Humana,Corpo,Corpo,Corpo (integral),Não aplicável,Enviar,Políticas,Encarceramento,Logo,Castela,42.3439° N,3.6969° W,XII,Não aplicável,Profano,Imperador de Castela,Masculino,Sobrinho de Teresa,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,141,
406,Textual,Crónicas e historiografia,IV.ª Crónica Breve,XV,… que lhe acorresse,Imperador de Castela,Ativo,Singular,Masculino,Humana,Corpo,Corpo,Corpo (integral),Sobrinho de Teresa,Acorrer,Políticas,Encarceramento,Não aplicável,Guimarães,41.4446° N,8.2962° W,XII,Invadindo,Profano,Teresa,Feminino,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,141,
407,Textual,Crónicas e historiografia,IV.ª Crónica Breve,XV,E que a ssacasse de prissom,Imperador de Castela,Ativo,Singular,Masculino,Humana,Corpo,Corpo,Corpo (integral),Sobrinho de Teresa,Libertar,Políticas,Encarceramento,Não aplicável,Lanhoso,41.5769° N,8.2689° W,XII,Invadindo,Profano,Teresa,Feminino,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,141,
408,Textual,Crónicas e historiografia,IV.ª Crónica Breve,XV,E que ouuesse todo Portugal por seu,Imperador de Castela,Ativo,Singular,Masculino,Humana,Corpo,Corpo,Corpo (integral),Sobrinho de Teresa,Possuir,Políticas,Conquista,Não aplicável,Portugal,39.6945° N,8.1325° W,XII,Invadindo,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,141,
409,Textual,Crónicas e historiografia,IV.ª Crónica Breve,XV,E os putugesses todos teuerom com Affomso Anrriquiz,Portugueses,Ativo,Plural,Ambos,Humana,Corpo,Corpo,Corpo (integral),Todos,Apoiar,Políticas,Lealdade,Não aplicável,Portugal,39.6945° N,8.1325° W,XII,Não aplicável,Profano,Não aplicável,Não aplicável,Não aplicável,Afonso Henriques,Masculino,Não aplicável,Não aplicável,Literal,Não aplicável,141,
410,Textual,Crónicas e historiografia,IV.ª Crónica Breve,XV,E souberom como se gissaua ho emperador pera vijnr conquerir todo Purtugal,Portugueses,Ativo,Plural,Ambos,Humana,Corpo,Cabeça,Cérebro,Todos,Compreender,Políticas,Agnição,Não aplicável,Castela,42.3439° N,3.6969° W,XII,Não aplicável,Profano,Não aplicável,Não aplicável,Não aplicável,Imperador de Castela,Masculino,Não aplicável,Não aplicável,Literal,Não aplicável,141,
411,Textual,Crónicas e historiografia,IV.ª Crónica Breve,XV,… se guissaua ho emperador…,Imperador de Castela,Ativo,Singular,Masculino,Humana,Corpo,Cabeça,Cérebro,Não aplicável,Gizar,Políticas,Conquista,Não aplicável,Castela,42.3439° N,3.6969° W,XII,Não aplicável,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,141,
412,Textual,Crónicas e historiografia,IV.ª Crónica Breve,XV,… pera vijnr conquerir todo Purtugal,Imperador de Castela,Ativo,Singular,Masculino,Humana,Corpo,Corpo,Corpo (integral),Não aplicável,Conquistar,Políticas,Conquista,Não aplicável,Portugal,39.6945° N,8.1325° W,XII,Não aplicável,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,141,
413,Textual,Crónicas e historiografia,IV.ª Crónica Breve,XV,E sacar sua tia de prissom,Imperador de Castela,Ativo,Singular,Masculino,Humana,Corpo,Corpo,Corpo (integral),Não aplicável,Sacar,Políticas,Encarceramento,Não aplicável,Lanhoso,41.5769° N,8.2689° W,XII,Não aplicável,Profano,Teresa,Feminino,Tia do imperador,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,141,
414,Textual,Crónicas e historiografia,IV.ª Crónica Breve,XV,E veerom todos muym bem guissados a huum lugar que chamon Valdeuez,Portugueses,Ativo,Plural,Masculino,Humana,Corpo,Membros,Pernas,Muito bem gizados,Ir,Políticas,Defesa,Não aplicável,Arcos de Valdevez, 41.8479° N,8.4181° W,XII,Não aplicável,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,141,
415,Textual,Crónicas e historiografia,IV.ª Crónica Breve,XV,E armarrom sse ally todos,Portugueses,Ativo,Plural,Masculino,Humana,Corpo,Corpo,Corpo (integral),Todos,Armar,Políticas,Defesa,Não aplicável,Arcos de Valdevez, 41.8479° N,8.4181° W,XII,Não aplicável,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Armas,Literal,Não aplicável,141,
416,Textual,Crónicas e historiografia,IV.ª Crónica Breve,XV,E atenderomno hi,Portugueses,Ativo,Plural,Masculino,Humana,Corpo,Corpo,Corpo (integral),Todos,Esperar,Políticas,Defesa,Não aplicável,Arcos de Valdevez, 41.8479° N,8.4181° W,XII,Não aplicável,Profano,Imperador de Castela,Masculino,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,141,
417,Textual,Crónicas e historiografia,IV.ª Crónica Breve,XV,E ueo ho emperador com grande poder,Imperador de Castela,Ativo,Singular,Masculino,Humana,Corpo,Corpo,Corpo (integral),Não aplicável,Ir,Políticas,Conquista,Não aplicável,Arcos de Valdevez, 41.8479° N,8.4181° W,XII,Com grande poder,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,141,
418,Textual,Crónicas e historiografia,IV.ª Crónica Breve,XV,E ouuerom a fazenda em Valdeuez,Portugueses; Imperador de Castela,Ativo,Plural,Masculino,Humana,Corpo,Corpo,Corpo (integral),Não aplicável,Guerrear,Políticas,Confronto,Não aplicável,Arcos de Valdevez, 41.8479° N,8.4181° W,XII,Não aplicável,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,141,
419,Textual,Crónicas e historiografia,IV.ª Crónica Breve,XV,E veençeo Affomso Anrriquiz,"D. Afonso Henriques, rei de Portugal",Ativo,Singular,Masculino,Humana,Corpo,Corpo,Corpo (integral),Não aplicável,Vencer,Políticas,Vitória,Após a batalha,Arcos de Valdevez, 41.8479° N,8.4181° W,XII,Não aplicável,Profano,Imperador de Castela,Masculino,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,141,
420,Textual,Crónicas e historiografia,IV.ª Crónica Breve,XV,E o emperador foi ferido em na perna deestra de duas lançadas,Imperador de Castela,Passivo,Singular,Masculino,Humana,Corpo,Membros,Pernas,Não aplicável,Ferir,Políticas,Confronto,Batalha,Arcos de Valdevez, 41.8479° N,8.4181° W,XII,De duas lançadas,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Lanças,Literal,Não aplicável,141,
421,Textual,Crónicas e historiografia,IV.ª Crónica Breve,XV,E foisse da fazenda em caualo branquo. E foisse a Toledo,Imperador de Castela,Ativo,Singular,Masculino,Humana,Corpo,Corpo,Corpo (integral),Não aplicável,Ir,Políticas,Medo,Após a batalha,Toledo,39.8628° N,4.0273° W,XII,Cavalgando,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Cavalo branco,Literal,Não aplicável,141,
422,Textual,Crónicas e historiografia,IV.ª Crónica Breve,XV,por que ouue medo de perder a çidade,Imperador de Castela,Ativo,Singular,Masculino,Humana,Corpo,Cabeça,Cérebro,Não aplicável,Temer,Políticas,Derrota,Não aplicável,Toledo,39.8628° N,4.0273° W,XII,Não aplicável,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,141,
